sample_id	y_true	target	modality	rank	feature	attribution	input_value	target_score
TCGA-AR-A0TQ-01	1	lumA_pole	rna	8	KRT18	0.03454352170228958	2.4013686180114746	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	rna	9	S100A1	-0.03127627074718475	-1.2454549074172974	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	rna	10	SUSD3	-0.027650950476527214	-1.9140852689743042	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	1	cg14042099	-0.05811963230371475	1.6711845397949219	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	2	cg10566121	-0.04978072643280029	1.2015783786773682	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	3	cg15543523	0.0465230792760849	1.3750605583190918	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	4	cg01738022	-0.04497930780053139	-1.779711365699768	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	5	cg24724428	-0.03867363929748535	-1.2196495532989502	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	6	cg03345116	0.038349833339452744	0.9952846169471741	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	7	cg00773370	0.038309190422296524	1.5812000036239624	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	8	cg26089753	0.035105444490909576	1.6255934238433838	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	9	cg01321962	0.03043038211762905	1.2123982906341553	0.7326160669326782
TCGA-AR-A0TQ-01	1	lumA_pole	meth	10	cg06197966	-0.029702652245759964	1.4901372194290161	0.7326160669326782
TCGA-AR-A0TR-01	0	lumA_pole	rna	1	FOXC1	-0.10974180698394775	-2.3166167736053467	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	2	RAB31	0.07436337321996689	-3.919506311416626	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	3	FOS	-0.0731590986251831	-2.376415491104126	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	4	FHL2	-0.06617385894060135	-2.891204357147217	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	5	DLC1	-0.0650801956653595	-2.030996084213257	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	6	SGK1	-0.06186573579907417	-2.8350467681884766	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	7	PDLIM3	0.05810657888650894	1.1650375127792358	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	8	KRT15	-0.052442025393247604	-1.3798117637634277	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	9	PODXL	-0.04659339785575867	-2.6548104286193848	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	rna	10	RAB17	0.04391233250498772	0.8098313212394714	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	1	cg17538572	0.05230119824409485	-2.2784104347229004	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	2	cg20087413	-0.04476957023143768	-1.5482765436172485	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	3	cg01207684	0.04330037534236908	-2.137132406234741	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	4	cg24676071	-0.033877432346343994	-2.3432695865631104	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	5	cg01738022	0.026381807401776314	1.3248716592788696	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	6	cg01984743	0.025605902075767517	-1.3078609704971313	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	7	cg10716835	0.024272121489048004	-1.2634508609771729	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	8	cg18456459	-0.02410884201526642	1.2005329132080078	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	9	cg05226008	0.023319212719798088	1.317553162574768	0.8015591502189636
TCGA-AR-A0TR-01	0	lumA_pole	meth	10	cg15543523	-0.023106344044208527	-1.4650801420211792	0.8015591502189636
TCGA-AR-A1AU-01	0	lumA_pole	rna	1	GLA	-0.0024237309116870165	2.9376847743988037	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	2	ZBTB16	0.0022240658290684223	1.8581846952438354	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	3	CD44	-0.001320147537626326	2.6111257076263428	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	4	DLC1	0.0012398934923112392	0.9173319935798645	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	5	DHRS2	-0.0012330453610047698	1.7763392925262451	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	6	NRIP1	-0.001187950256280601	-1.9847248792648315	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	7	DUSP4	0.0011732656275853515	1.6809520721435547	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	8	PRSS23	0.001144850510172546	0.9199107885360718	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	9	KRT13	0.0011033302871510386	1.430812954902649	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	rna	10	RAB31	-0.0010976617923006415	1.4645580053329468	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	1	cg00799539	-0.0036416067741811275	1.480159878730774	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	2	cg13342435	0.003615194233134389	-1.7874834537506104	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	3	cg01984743	0.003448561066761613	-1.1856082677841187	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	4	cg26605683	0.003187165129929781	-1.125684380531311	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	5	cg18456459	0.0029676242265850306	-1.551461100578308	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	6	cg15012484	-0.0029524099081754684	-1.6493431329727173	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	7	cg03672342	-0.0028826941270381212	1.7400754690170288	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	8	cg12044685	0.0028420831076800823	-0.9448750615119934	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	9	cg06539449	-0.002731568180024624	-1.2891207933425903	0.8979467749595642
TCGA-AR-A1AU-01	0	lumA_pole	meth	10	cg09662034	-0.002726743696257472	1.3059971332550049	0.8979467749595642
TCGA-AR-A1AW-01	1	lumA_pole	rna	1	TUBB2B	0.2118719518184662	1.6649765968322754	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	2	RAB17	-0.15581081807613373	-1.5014969110488892	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	3	FOXC1	-0.149092897772789	-1.0771934986114502	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	4	KCNK15	-0.14313344657421112	-2.3974993228912354	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	5	TIAM1	0.11874982714653015	2.3253042697906494	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	6	TSPAN1	-0.10898195207118988	-2.654968023300171	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	7	CYP26B1	0.09754013270139694	1.661806344985962	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	8	ELF3	-0.090846948325634	-1.9486192464828491	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	9	SYT12	-0.08774909377098083	-1.7393900156021118	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	rna	10	ACOX2	0.08581316471099854	-1.722984790802002	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	1	cg14042099	-0.1803041696548462	1.5523686408996582	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	2	cg10342963	-0.09954746067523956	1.3074002265930176	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	3	cg01738022	-0.09714271873235703	-1.6695700883865356	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	4	cg15543523	0.08954326808452606	1.2410712242126465	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	5	cg03345116	0.08312887698411942	0.9461183547973633	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	6	cg06741896	0.0795198604464531	1.8545284271240234	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	7	cg26089753	0.07115411758422852	1.5491522550582886	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	8	cg14058239	-0.070478156208992	1.210336446762085	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	9	cg10805850	-0.06649009883403778	-0.8181559443473816	0.4335753321647644
TCGA-AR-A1AW-01	1	lumA_pole	meth	10	cg20087413	0.06390956789255142	1.1562708616256714	0.4335753321647644
TCGA-AR-A24R-01	1	lumA_pole	rna	1	FOXC1	-0.16491876542568207	-1.3324075937271118	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	2	KLF4	-0.12540322542190552	-2.2121012210845947	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	3	SYT12	0.12532271444797516	1.9841463565826416	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	4	PDLIM3	-0.11959399282932281	-1.0524979829788208	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	5	DUSP4	-0.11717384308576584	-1.7057552337646484	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	6	TIAM1	0.11469058692455292	2.6354787349700928	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	7	ZBTB16	-0.10976961255073547	-1.287938117980957	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	8	KCNK15	0.10216107219457626	1.4832807779312134	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	9	TUBB2B	-0.10124839842319489	-0.8674718737602234	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	rna	10	FOS	-0.09818175435066223	-1.2661203145980835	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	1	cg14042099	-0.11277283728122711	1.6443969011306763	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	2	cg03345116	0.07317254692316055	0.9723969101905823	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	3	cg24676071	-0.05553339049220085	-2.2370147705078125	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	4	cg13456086	0.04470887407660484	1.5103847980499268	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	5	cg05226008	0.04275708273053169	1.2001954317092896	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	6	cg10805850	-0.039746444672346115	-0.8821603655815125	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	7	cg20087413	-0.0381334163248539	-1.0965287685394287	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	8	cg06197966	-0.036156896501779556	1.757359504699707	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	9	cg14058239	0.03539308160543442	-1.0455009937286377	0.34598326683044434
TCGA-AR-A24R-01	1	lumA_pole	meth	10	cg27449507	-0.03161369264125824	1.8123282194137573	0.34598326683044434
TCGA-B6-A0RG-01	0	lumA_pole	rna	1	PDLIM3	-0.04975300282239914	-1.6279865503311157	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	2	FOXC1	-0.040840961039066315	-1.2232168912887573	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	3	KRT13	0.040462832897901535	3.8708081245422363	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	4	BCL2	0.03445857763290405	1.1869372129440308	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	5	IL17RB	0.03339969739317894	3.097327947616577	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	6	DUSP4	-0.03313906863331795	-1.6369282007217407	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	7	TMPRSS3	-0.03193109482526779	-1.416327714920044	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	8	CYP26A1	0.031898483633995056	2.0944435596466064	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	9	S100A1	-0.026290535926818848	-1.4340920448303223	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	rna	10	CDC14B	-0.025670597329735756	-2.1420300006866455	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	1	cg20087413	-0.04798043146729469	-2.1073408126831055	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	2	cg26605683	0.046727895736694336	-1.4874378442764282	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	3	cg06539449	0.04387279972434044	-2.157533645629883	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	4	cg15543523	-0.03578443452715874	-1.5121924877166748	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	5	cg03345116	0.033708084374666214	1.0224107503890991	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	6	cg14042099	-0.03200500085949898	1.4495388269424438	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	7	cg15012484	0.029620235785841942	-1.472518801689148	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	8	cg24724428	-0.028921158984303474	-1.251339316368103	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	9	cg10342963	-0.028455613180994987	1.202783465385437	0.7681812644004822
TCGA-B6-A0RG-01	0	lumA_pole	meth	10	cg26089753	-0.02583835832774639	-1.247899055480957	0.7681812644004822
TCGA-B6-A0RL-01	1	lumA_pole	rna	1	PDLIM3	-0.093982994556427	-4.344191551208496	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	2	DLC1	-0.0639076828956604	-5.42924690246582	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	3	NBL1	-0.05687566101551056	-3.7594778537750244	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	4	PLAC1	-0.03723324090242386	3.341369390487671	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	5	FOXC1	-0.0350891575217247	-1.2741663455963135	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	6	SGK1	-0.03482326120138168	-3.3668360710144043	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	7	KRT15	0.032526109367609024	1.1577445268630981	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	8	ELF1	-0.0318048894405365	-2.2473881244659424	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	9	STC2	0.03171263635158539	2.014504909515381	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	rna	10	RAB17	0.029844090342521667	1.0502673387527466	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	1	cg14042099	-0.03193578124046326	1.746794581413269	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	2	cg00803088	-0.022130291908979416	2.412818193435669	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	3	cg10566121	-0.018938420340418816	3.1032204627990723	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	4	cg15543523	-0.01831788197159767	-1.7382453680038452	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	5	cg16650717	-0.01823979988694191	2.9486963748931885	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	6	cg03345116	0.01733224093914032	1.1232863664627075	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	7	cg24724428	0.01644253358244896	2.2882492542266846	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	8	cg00517532	-0.01532252412289381	2.368666172027588	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	9	cg18456459	-0.014483081176877022	1.2870818376541138	0.29456114768981934
TCGA-B6-A0RL-01	1	lumA_pole	meth	10	cg09451427	-0.013887491077184677	1.6514219045639038	0.29456114768981934
TCGA-B6-A0RN-01	0	lumA_pole	rna	1	KCNK5	-0.016907213255763054	-1.2968602180480957	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	2	FAM134B	0.015520004555583	-1.6875157356262207	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	3	FOXC1	-0.015255031175911427	-1.0477458238601685	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	4	RAB17	0.015055163763463497	0.6919508576393127	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	5	PODXL	-0.01354510523378849	-1.1349619626998901	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	6	S100A1	0.012707628309726715	2.0664453506469727	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	7	KRT15	-0.012314355000853539	-0.94603431224823	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	8	FOS	0.01181828323751688	1.2431350946426392	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	9	AHNAK	-0.011575233191251755	-0.766652524471283	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	rna	10	NBL1	0.010799268260598183	1.2143678665161133	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	1	cg14042099	0.025182712823152542	-1.224036455154419	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	2	cg10805850	-0.02210836485028267	-1.2867103815078735	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	3	cg00651400	0.02128664031624794	1.4069774150848389	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	4	cg20087413	-0.020203690975904465	-1.2114804983139038	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	5	cg25744613	-0.019535411149263382	1.537455439567566	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	6	cg10342963	0.016904698684811592	-1.3046437501907349	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	7	cg27449507	-0.013821184635162354	1.6254771947860718	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	8	cg15012484	-0.013753055594861507	1.4718209505081177	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	9	cg01207684	-0.012534496374428272	0.8037023544311523	0.8230725526809692
TCGA-B6-A0RN-01	0	lumA_pole	meth	10	cg01984743	0.012530282139778137	-1.29105544090271	0.8230725526809692
TCGA-B6-A0X7-01	0	lumA_pole	rna	1	CYP1A1	0.0033751109149307013	2.0773680210113525	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	2	TGM2	-0.002993376459926367	-1.032562255859375	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	3	NRIP1	-0.0029070081654936075	-1.5628540515899658	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	4	UGDH	-0.002495773369446397	-1.4723687171936035	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	5	TSPAN1	-0.0020829515997320414	-1.9890702962875366	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	6	ADCY1	0.0019023672211915255	-0.7940356731414795	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	7	EGR3	-0.0016530277207493782	-0.9421120285987854	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	8	OVOL2	-0.0016348040662705898	0.8297277688980103	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	9	SLC1A1	0.0015935964183881879	1.4742575883865356	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	rna	10	TMPRSS3	0.0015627245884388685	1.234813928604126	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	1	cg24724428	-0.006767896935343742	-1.1705691814422607	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	2	cg26605683	0.006245073396712542	-1.2718669176101685	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	3	cg12044685	-0.004693698137998581	1.3428786993026733	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	4	cg01207684	-0.0041722869500517845	0.753168523311615	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	5	cg01984743	0.0038117857184261084	-1.2310823202133179	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	6	cg06875707	-0.003699204185977578	-1.1239347457885742	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	7	cg17538572	-0.0029969452880322933	0.7097114324569702	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	8	cg07189962	0.0028009882662445307	0.7662081718444824	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	9	cg17706972	0.0026685581542551517	0.8713808655738831	0.8901914358139038
TCGA-B6-A0X7-01	0	lumA_pole	meth	10	cg13342435	-0.0025667017325758934	0.5646788477897644	0.8901914358139038
TCGA-B6-A2IU-01	0	lumA_pole	rna	1	TOB1	-0.003564254380762577	3.2680306434631348	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	2	PTGES	0.0035467837005853653	1.897979736328125	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	3	IGFBP4	-0.003403446637094021	-1.3621711730957031	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	4	CYP26B1	-0.002834308659657836	-1.8304625749588013	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	5	BCL2	-0.002630786504596472	-0.6465525031089783	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	6	ID2	0.0024695105385035276	2.3881301879882812	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	7	ELOVL2	0.00245921453461051	1.2717890739440918	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	8	ALDH3A2	-0.002330054994672537	1.885877251625061	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	9	AHCY	0.002170210238546133	-0.9922289252281189	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	rna	10	ANXA9	-0.0020883146207779646	1.2279785871505737	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	1	cg26089753	0.00674089789390564	1.4245010614395142	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	2	cg26605683	0.006196515168994665	-1.058245301246643	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	3	cg01984743	0.005522764753550291	-1.205379605293274	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	4	cg06741896	0.005305994767695665	1.8187717199325562	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	5	cg08907436	-0.004854878876358271	1.1482834815979004	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	6	cg24724428	0.004600435495376587	1.2564008235931396	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	7	cg01912921	-0.0039998311549425125	-1.2216516733169556	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	8	cg22732636	-0.0038911071605980396	-1.1707652807235718	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	9	cg13570656	-0.0037961958441883326	-0.6881927847862244	0.8912270069122314
TCGA-B6-A2IU-01	0	lumA_pole	meth	10	cg20087413	0.0037438683211803436	0.6837385892868042	0.8912270069122314
TCGA-BH-A0BZ-01	1	lumA_pole	rna	1	KCNK15	0.0691695436835289	1.9580408334732056	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	2	BCL2	-0.06591279804706573	-1.8760285377502441	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	3	STC2	-0.06576952338218689	-2.2946956157684326	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	4	ZBTB16	-0.055270593613386154	-1.2421306371688843	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	5	PLAC1	0.04928169772028923	-2.2700605392456055	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	6	KRT15	-0.046743832528591156	-0.8246864080429077	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	7	AHNAK	-0.04379977285861969	-1.1726566553115845	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	8	RBBP8	0.043734144419431686	-1.3607927560806274	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	9	AKAP1	0.043302614241838455	-1.7051403522491455	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	rna	10	SLC1A4	0.04199189320206642	-1.2237781286239624	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	1	cg14042099	-0.07411305606365204	1.74247407913208	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	2	cg15543523	0.04655188322067261	1.5514079332351685	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	3	cg00517532	-0.04058421403169632	1.433996558189392	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	4	cg03345116	0.035381950438022614	1.1080278158187866	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	5	cg13948082	-0.033159323036670685	1.5278141498565674	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	6	cg01321962	0.031443968415260315	1.1151570081710815	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	7	cg01738022	-0.030749887228012085	-1.914760947227478	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	8	cg10342963	-0.028916414827108383	1.2954350709915161	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	9	cg15732851	0.025642165914177895	0.9476286172866821	0.32375475764274597
TCGA-BH-A0BZ-01	1	lumA_pole	meth	10	cg00803088	0.025401398539543152	-1.1391223669052124	0.32375475764274597
TCGA-BH-A0DI-01	0	lumA_pole	rna	1	CELSR1	-0.002576058730483055	-1.1672791242599487	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	2	PDLIM3	0.002569644944742322	1.3090322017669678	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	3	FKBP4	-0.0025162305682897568	-1.4487724304199219	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	4	ADCY1	0.002451830543577671	-0.8887805342674255	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	5	ASB13	-0.0024459741543978453	-1.168928861618042	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	6	ABCA3	0.002391922054812312	-1.8071296215057373	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	7	CLU	0.0021310970187187195	1.5641769170761108	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	8	MYB	-0.0019764902535825968	-1.6120667457580566	0.8884739875793457
TCGA-BH-A0DI-01	0	lumA_pole	rna	9	ABAT	0.0019186628051102161	-1.8015649318695068	0.8884739875793457
